Carrera,Plan,IdCampus,Sexo,AnioIngreso,CicloIngreso,InstitucionBach,TieneBeca,PorcentajeBeca_Promedio,MateriasInscritas_C1,MateriasAprobadas_C1,MateriasReprobadas_C1,TasaAprobacion_C1,PromedioCiclo_C1,MateriasInscritas_C2,MateriasAprobadas_C2,MateriasReprobadas_C2,TasaAprobacion_C2,PromedioCiclo_C2,TotalMateriasInscritas_Anio1,TotalMateriasAprobadas_Anio1,TotalMateriasReprobadas_Anio1,TasaAprobacion_Anio1,PromedioGeneral_Anio1,Deserto
219,2018,1,102301,2021,1,603,0,NULL,4,4,0,1,8.61,2,2,0,1,9.33,6,6,0,1,8.97,0
413,2021,1,102301,2021,1,659,0,NULL,4,2,2,0.5,6.72,5,5,0,1,7.87,9,7,2,0.7778,7.29,0
302,2016,1,102302,2021,1,703,0,NULL,4,4,0,1,8.41,5,4,0,0.8,6.38,9,8,0,0.8889,7.4,1
302,2016,1,102301,2022,1,571,0,NULL,4,4,0,1,8.93,4,4,0,1,8.26,8,8,0,1,8.59,0
202,2021,1,102302,2022,1,471,0,NULL,5,5,0,1,8.46,5,4,1,0.8,7.34,10,9,1,0.9,7.9,0
219,2018,1,102302,2022,1,74,0,NULL,3,3,0,1,8.04,4,3,0,0.75,5.43,7,6,0,0.8571,6.73,0
202,2021,1,102302,2022,1,790,0,NULL,5,5,0,1,8.07,5,5,0,1,7.18,10,10,0,1,7.62,0
409,2019,1,102302,2022,1,188,0,NULL,6,6,0,1,8.07,5,5,0,1,8.27,11,11,0,1,8.17,0
103,2017,1,102301,2022,1,615,0,NULL,7,2,3,0.2857,4.54,4,0,4,0,0.25,11,2,7,0.1818,2.4,0
219,2018,1,102301,2022,1,187,0,NULL,3,2,1,0.6667,5.5,3,3,0,1,7.3,6,5,1,0.8333,6.4,0
302,2016,1,102302,2022,1,481,0,NULL,4,3,1,0.75,7.05,4,3,0,0.75,5.61,8,6,1,0.75,6.33,0
404,2023,1,102302,2023,1,1157,1,50,5,4,0,0.8,7.1,5,4,0,0.8,6.84,10,8,0,0.8,6.97,0
104,2023,1,102301,2023,1,35,0,NULL,4,2,0,0.5,4.59,5,5,0,1,7.85,9,7,0,0.7778,6.22,0
104,2023,1,102301,2023,1,161,0,NULL,4,2,0,0.5,4.06,4,4,0,1,8.03,8,6,0,0.75,6.04,0
104,2023,1,102301,2023,1,335,0,NULL,4,4,0,1,8.12,5,4,1,0.8,6.61,9,8,1,0.8889,7.36,0
401,2023,1,102301,2023,1,767,0,NULL,5,4,0,0.8,6.64,5,3,1,0.6,4.87,10,7,1,0.7,5.75,0
305,2023,1,102302,2023,1,571,0,NULL,4,4,0,1,7.84,3,3,0,1,8.31,7,7,0,1,8.07,0
105,2022,1,102301,2023,1,285,0,NULL,4,1,3,0.25,5.04,3,0,3,0,3.65,7,1,6,0.1429,4.35,0
409,2019,1,102302,2023,1,831,0,NULL,5,4,1,0.8,6.94,5,3,2,0.6,5.78,10,7,3,0.7,6.36,1
103,2022,1,102301,2023,1,505,0,NULL,3,1,1,0.3333,4,4,3,0,0.75,5.54,7,4,1,0.5714,4.77,0
404,2023,1,102302,2023,1,188,1,50,5,4,0,0.8,7.23,5,5,0,1,9.1,10,9,0,0.9,8.16,0
209,2019,1,102301,2023,1,1025,0,NULL,5,5,0,1,8.25,5,3,2,0.6,6.2,10,8,2,0.8,7.23,0
444,2018,1,102301,2023,1,152,0,NULL,6,4,2,0.6667,6.74,4,3,1,0.75,7.56,10,7,3,0.7,7.15,0
104,2024,1,102302,2024,1,187,0,NULL,4,2,0,0.5,4.37,3,1,2,0.3333,5.31,7,3,2,0.4286,4.84,0
305,2024,1,102301,2024,1,153,0,NULL,4,4,0,1,8.3,6,4,2,0.6667,7.27,10,8,2,0.8,7.79,0
303,2024,1,102302,2024,1,241,0,NULL,5,5,0,1,7.93,5,3,0,0.6,5.16,10,8,0,0.8,6.54,0
206,2024,1,102302,2024,1,273,0,NULL,3,3,0,1,8.53,3,3,0,1,8.53,6,6,0,1,8.53,0
103,2024,1,102301,2024,1,330,0,NULL,5,2,1,0.4,3.87,4,2,0,0.5,3.81,9,4,1,0.4444,3.84,0
104,2024,1,102301,2024,1,481,0,NULL,5,2,2,0.4,5.08,3,1,1,0.3333,3.39,8,3,3,0.375,4.24,1
802,2024,1,102301,2024,1,21,0,NULL,4,2,2,0.5,3.67,2,2,0,1,6.49,6,4,2,0.6667,5.08,0
206,2024,1,102302,2024,1,939,0,NULL,3,3,0,1,8.57,3,3,0,1,8.06,6,6,0,1,8.32,0
303,2016,1,102301,2022,1,279,0,NULL,4,2,1,0.5,4.99,5,2,2,0.4,4.86,9,4,3,0.4444,4.93,0
702,2014,1,102301,2020,1,91,0,NULL,5,1,3,0.2,3.98,3,1,2,0.3333,5.53,8,2,5,0.25,4.76,1
405,2019,1,102301,2021,1,107,0,NULL,5,1,4,0.2,2.02,3,0,3,0,1.23,8,1,7,0.125,1.63,0
206,2018,1,102302,2022,1,1156,0,NULL,3,3,0,1,7.55,3,1,2,0.3333,5.19,6,4,2,0.6667,6.37,1
103,2022,1,102301,2023,1,215,0,NULL,2,0,0,0,0,3,2,1,0.6667,6.96,5,2,1,0.4,3.48,0
404,2024,1,102301,2024,1,246,0,NULL,5,1,3,0.2,5.03,4,2,2,0.5,6.65,9,3,5,0.3333,5.84,0
104,2017,1,102301,2020,1,659,0,NULL,4,2,0,0.5,3.81,4,2,1,0.5,5.35,8,4,1,0.5,4.58,0
103,2017,1,102301,2020,1,152,0,NULL,4,3,0,0.75,6.39,5,0,0,0,0,9,3,0,0.3333,3.19,0
413,2016,1,102301,2020,1,400,0,NULL,5,5,0,1,8.3,5,5,0,1,8.72,10,10,0,1,8.51,0
106,2017,1,102302,2020,1,153,0,NULL,4,3,1,0.75,7.58,5,3,2,0.6,6.59,9,6,3,0.6667,7.08,0
105,2017,1,102302,2020,1,591,0,NULL,4,4,0,1,8.24,5,4,0,0.8,6.18,9,8,0,0.8889,7.21,0
206,2018,1,102302,2020,1,488,0,NULL,2,2,0,1,9.06,5,5,0,1,9.41,7,7,0,1,9.23,0
206,2018,1,102302,2020,1,279,0,NULL,4,4,0,1,8.81,1,1,0,1,9.32,5,5,0,1,9.06,0
702,2014,1,102302,2020,1,698,0,NULL,5,4,1,0.8,7.12,5,5,0,1,8.2,10,9,1,0.9,7.66,0
106,2017,1,102302,2020,1,153,0,NULL,3,1,2,0.3333,4.29,3,1,2,0.3333,4.38,6,2,4,0.3333,4.34,1
106,2017,1,102302,2020,1,245,0,NULL,4,3,1,0.75,6.86,4,1,1,0.25,2.96,8,4,2,0.5,4.91,0
404,2019,1,102301,2020,1,413,0,NULL,5,4,1,0.8,7.05,5,3,0,0.6,4.93,10,7,1,0.7,5.99,0
703,2013,1,102301,2020,1,363,0,NULL,6,5,1,0.8333,7.13,5,4,1,0.8,7.46,11,9,2,0.8182,7.3,0
302,2016,1,102302,2021,1,964,0,NULL,5,5,0,1,8.41,4,3,0,0.75,6.29,9,8,0,0.8889,7.35,0
103,2017,1,102301,2021,1,121,0,NULL,3,1,1,0.3333,4.99,2,1,1,0.5,5.87,5,2,2,0.4,5.43,1
219,2018,1,102302,2021,1,273,0,NULL,3,3,0,1,8.14,3,2,1,0.6667,7.2,6,5,1,0.8333,7.67,0
106,2017,1,102302,2021,1,445,0,NULL,4,3,0,0.75,5.28,4,0,4,0,0.74,8,3,4,0.375,3.01,1
409,2019,1,102302,2021,1,475,0,NULL,5,5,0,1,8.82,4,4,0,1,8.85,9,9,0,1,8.84,0
701,2019,1,102301,2021,1,485,0,NULL,5,2,3,0.4,6.31,5,3,1,0.6,5.83,10,5,4,0.5,6.07,0
301,2016,1,102301,2021,1,285,0,NULL,5,5,0,1,7.46,3,2,0,0.6667,4.66,8,7,0,0.875,6.06,1
202,2021,1,102302,2021,1,786,0,NULL,5,4,1,0.8,6.57,3,3,0,1,8.1,8,7,1,0.875,7.33,0
444,2018,1,102301,2021,1,152,0,NULL,6,6,0,1,8.89,5,5,0,1,7.79,11,11,0,1,8.34,0
444,2018,1,102301,2021,1,152,0,NULL,6,6,0,1,9.29,5,5,0,1,9.39,11,11,0,1,9.34,0
444,2018,1,102301,2021,1,152,0,NULL,6,6,0,1,9.32,5,5,0,1,9.15,11,11,0,1,9.23,0
109,2017,1,102301,2022,1,1195,0,NULL,4,2,1,0.5,4.76,3,0,0,0,0,7,2,1,0.2857,2.38,0
219,2018,1,102302,2022,1,481,0,NULL,3,3,0,1,8.49,3,3,0,1,8.63,6,6,0,1,8.56,0
101,2017,1,102301,2022,1,196,0,NULL,4,2,1,0.5,5.11,3,1,2,0.3333,4.76,7,3,3,0.4286,4.93,0
109,2017,1,102301,2022,1,281,0,NULL,4,3,1,0.75,7.47,4,3,1,0.75,5.82,8,6,2,0.75,6.65,0
209,2019,1,102302,2022,1,285,0,NULL,5,5,0,1,8.15,5,5,0,1,8.22,10,10,0,1,8.19,0
219,2018,1,102301,2022,1,420,0,NULL,3,1,2,0.3333,4.84,3,2,0,0.6667,5.9,6,3,2,0.5,5.37,0
219,2018,1,102302,2022,1,944,1,100,3,3,0,1,9.17,3,3,0,1,8.8,6,6,0,1,8.98,0
409,2019,1,102302,2022,1,461,0,NULL,4,2,2,0.5,5.64,2,2,0,1,7.36,6,4,2,0.6667,6.5,0
104,2023,1,102301,2023,1,400,0,NULL,3,2,0,0.6667,5.06,4,3,1,0.75,7.36,7,5,1,0.7143,6.21,0
103,2022,1,102302,2023,1,188,0,NULL,4,2,1,0.5,5.46,2,1,0,0.5,3.89,6,3,1,0.5,4.67,0
109,2022,1,102301,2023,1,505,0,NULL,5,4,0,0.8,5.95,4,4,0,1,7.58,9,8,0,0.8889,6.77,0
105,2022,1,102302,2023,1,481,0,NULL,4,4,0,1,8.01,4,2,0,0.5,4.35,8,6,0,0.75,6.18,0
209,2019,1,102302,2023,1,1384,0,NULL,5,5,0,1,8.36,5,5,0,1,7.76,10,10,0,1,8.06,0
416,2022,1,102302,2023,1,241,0,NULL,3,3,0,1,8.96,3,3,0,1,8.83,6,6,0,1,8.89,0
219,2018,1,102302,2023,1,1385,0,NULL,3,3,0,1,8.21,4,4,0,1,8.5,7,7,0,1,8.36,0
403,2024,1,102302,2024,1,767,0,NULL,3,1,1,0.3333,3.6,3,3,0,1,6.57,6,4,1,0.6667,5.09,0
103,2024,1,102302,2024,1,382,0,NULL,4,4,0,1,8.72,4,4,0,1,8.54,8,8,0,1,8.63,0
105,2024,1,102302,2024,1,162,0,NULL,4,2,1,0.5,6.02,4,4,0,1,7.48,8,6,1,0.75,6.75,0
104,2024,1,102301,2024,1,1397,0,NULL,4,4,0,1,8.49,5,4,0,0.8,6.83,9,8,0,0.8889,7.66,0
106,2024,1,102302,2024,1,471,0,NULL,4,3,0,0.75,5.84,2,0,0,0,0,6,3,0,0.5,2.92,0
305,2024,1,102302,2024,1,153,0,NULL,5,5,0,1,9.12,5,4,1,0.8,7.49,10,9,1,0.9,8.31,0
110,2024,1,102301,2024,1,152,0,NULL,4,2,0,0.5,3.05,4,0,0,0,0,8,2,0,0.25,1.53,0
206,2024,1,102301,2024,1,1413,0,NULL,3,3,0,1,8.38,5,4,0,0.8,7.32,8,7,0,0.875,7.85,0
702,2024,1,102301,2024,1,335,0,NULL,4,2,0,0.5,4.07,4,3,1,0.75,6.15,8,5,1,0.625,5.11,0
206,2018,1,102301,2020,1,260,0,NULL,4,4,0,1,7.33,2,2,0,1,7.91,6,6,0,1,7.62,0
203,2016,1,102301,2020,1,403,0,NULL,4,4,0,1,8.47,4,4,0,1,8.76,8,8,0,1,8.62,0
416,2022,1,102302,2022,1,335,0,NULL,3,3,0,1,8.56,4,4,0,1,8.94,7,7,0,1,8.75,0
102,2017,1,102302,2022,1,548,0,NULL,4,2,1,0.5,5.06,3,2,0,0.6667,4.17,7,4,1,0.5714,4.61,0
702,2022,1,102301,2023,1,153,0,NULL,4,2,0,0.5,3.43,3,0,0,0,0,7,2,0,0.2857,1.71,1
413,2021,1,102302,2023,1,301,0,NULL,5,3,2,0.6,6.23,4,2,1,0.5,4.77,9,5,3,0.5556,5.5,0
702,2022,1,102301,2023,1,285,0,NULL,4,1,1,0.25,1.84,4,1,1,0.25,2.74,8,2,2,0.25,2.29,0
702,2022,1,102301,2023,1,259,0,NULL,4,2,1,0.5,5.25,3,1,2,0.3333,4.3,7,3,3,0.4286,4.77,1
702,2024,1,102301,2024,1,505,0,NULL,5,3,1,0.6,5.08,4,0,4,0,3.91,9,3,5,0.3333,4.5,0
413,2016,1,102302,2020,1,273,0,NULL,5,5,0,1,8.47,5,5,0,1,8.09,10,10,0,1,8.28,0
219,2018,1,102302,2020,1,330,0,NULL,3,3,0,1,7.55,4,4,0,1,7.43,7,7,0,1,7.49,0
702,2014,1,102302,2020,1,196,0,NULL,5,5,0,1,8.03,5,5,0,1,8.36,10,10,0,1,8.19,0
202,2016,1,102302,2020,1,91,0,NULL,5,5,0,1,8.79,4,4,0,1,8.44,9,9,0,1,8.62,0
219,2018,1,102301,2020,1,489,0,NULL,3,3,0,1,8.84,3,3,0,1,8.62,6,6,0,1,8.73,0
104,2017,1,102301,2020,1,335,0,NULL,6,6,0,1,8.47,5,5,0,1,8.38,11,11,0,1,8.42,0
219,2018,1,102302,2020,1,179,0,NULL,3,3,0,1,9.02,4,4,0,1,8.68,7,7,0,1,8.85,0
104,2017,1,102301,2020,1,165,0,NULL,4,2,1,0.5,5.43,3,1,2,0.3333,6.07,7,3,3,0.4286,5.75,0
211,2019,1,102302,2021,1,595,0,NULL,5,3,2,0.6,6.11,3,3,0,1,7.72,8,6,2,0.75,6.92,0
102,2017,1,102301,2021,1,178,0,NULL,4,2,2,0.5,5.4,2,0,0,0,0,6,2,2,0.3333,2.7,1
302,2016,1,102302,2021,1,475,0,NULL,5,4,1,0.8,6.3,4,2,2,0.5,5.63,9,6,3,0.6667,5.96,0
206,2018,1,102301,2021,1,454,0,NULL,4,4,0,1,8.12,2,2,0,1,7.73,6,6,0,1,7.93,0
702,2014,1,102301,2021,1,99,0,NULL,5,3,1,0.6,7.06,5,4,0,0.8,6.97,10,7,1,0.7,7.01,0
701,2019,1,102301,2021,1,1156,0,NULL,6,5,0,0.8333,7.21,5,4,0,0.8,6.72,11,9,0,0.8182,6.97,0
404,2019,1,102301,2021,1,21,0,NULL,5,2,3,0.4,4.44,3,2,1,0.6667,6.09,8,4,4,0.5,5.26,1
206,2018,1,102302,2021,1,578,0,NULL,3,3,0,1,8.82,2,2,0,1,8.3,5,5,0,1,8.56,0
444,2018,1,102301,2021,1,152,0,NULL,6,6,0,1,8.49,5,5,0,1,8.59,11,11,0,1,8.54,0
104,2017,1,102301,2022,1,985,0,NULL,4,2,1,0.5,4.9,5,0,5,0,2.54,9,2,6,0.2222,3.72,0
302,2016,1,102302,2022,1,330,0,NULL,4,4,0,1,9.57,5,3,1,0.6,6.49,9,7,1,0.7778,8.03,0
701,2019,1,102301,2022,1,25,0,NULL,5,3,0,0.6,4.28,5,4,1,0.8,7.09,10,7,1,0.7,5.69,0
441,2018,1,102301,2022,1,152,0,NULL,6,6,0,1,7.97,5,5,0,1,7.94,11,11,0,1,7.96,0
444,2018,1,102301,2022,1,152,0,NULL,6,6,0,1,8.2,5,5,0,1,6.82,11,11,0,1,7.51,0
404,2023,1,102301,2023,1,196,0,NULL,6,5,0,0.8333,6.46,5,4,0,0.8,6.39,11,9,0,0.8182,6.42,0
109,2022,1,102302,2023,1,196,0,NULL,4,3,0,0.75,6.27,4,2,0,0.5,4.14,8,5,0,0.625,5.2,1
105,2022,1,102302,2023,1,1055,0,NULL,5,5,0,1,6.89,4,2,0,0.5,4.15,9,7,0,0.7778,5.52,0
209,2019,1,102302,2023,1,211,0,NULL,5,5,0,1,8.91,5,5,0,1,8.83,10,10,0,1,8.87,0
206,2018,1,102302,2023,1,215,0,NULL,3,3,0,1,8.43,3,3,0,1,8.14,6,6,0,1,8.29,0
413,2021,1,102301,2023,1,309,0,NULL,5,5,0,1,8.48,5,5,0,1,8.69,10,10,0,1,8.58,0
404,2023,1,102301,2023,1,681,0,NULL,5,5,0,1,8.22,4,4,0,1,9.19,9,9,0,1,8.7,0
219,2018,1,102302,2023,1,319,0,NULL,3,3,0,1,9.11,3,3,0,1,8.08,6,6,0,1,8.59,0
701,2023,1,102301,2023,1,29,0,NULL,6,5,1,0.8333,7.89,4,3,0,0.75,5.93,10,8,1,0.8,6.91,0
208,2022,1,102301,2023,1,1283,0,NULL,4,4,0,1,7.82,4,4,0,1,8.12,8,8,0,1,7.97,0
702,2024,1,102301,2024,1,335,0,NULL,4,4,0,1,7.15,5,5,0,1,7.58,9,9,0,1,7.37,0
209,2024,1,102302,2024,1,595,0,NULL,5,5,0,1,7.61,5,5,0,1,9.15,10,10,0,1,8.38,0
219,2024,1,102302,2024,1,188,0,NULL,3,3,0,1,8.59,4,4,0,1,8.31,7,7,0,1,8.45,0
202,2024,1,102301,2024,1,478,0,NULL,4,4,0,1,8.33,4,4,0,1,8.03,8,8,0,1,8.18,0
303,2024,1,102302,2024,1,766,0,NULL,4,4,0,1,8.76,4,3,0,0.75,6.33,8,7,0,0.875,7.54,0
104,2024,1,102301,2024,1,178,0,NULL,4,1,2,0.25,4.49,3,1,0,0.3333,2.26,7,2,2,0.2857,3.37,0
702,2014,1,102301,2020,1,193,0,NULL,5,2,3,0.4,6.47,3,3,0,1,6.82,8,5,3,0.625,6.64,0
211,2019,1,102302,2020,1,235,0,NULL,5,5,0,1,8.74,5,5,0,1,9.13,10,10,0,1,8.93,0
206,2018,1,102301,2021,1,766,0,NULL,4,4,0,1,9.18,2,2,0,1,8.78,6,6,0,1,8.98,0
209,2019,1,102302,2021,1,285,0,NULL,6,5,1,0.8333,6.92,3,0,3,0,0.71,9,5,4,0.5556,3.81,0
207,2013,1,102302,2022,1,212,0,NULL,5,5,0,1,9.28,5,5,0,1,9,10,10,0,1,9.14,0
206,2018,1,102302,2022,1,245,0,NULL,3,3,0,1,8.47,2,2,0,1,8.59,5,5,0,1,8.53,0
219,2018,1,102301,2023,1,285,0,NULL,3,3,0,1,9.29,4,0,4,0,2.36,7,3,4,0.4286,5.82,1
219,2018,1,102302,2023,1,305,0,NULL,3,3,0,1,9.45,4,0,4,0,2.37,7,3,4,0.4286,5.91,1
106,2023,1,102301,2023,1,185,0,NULL,4,2,2,0.5,3.83,3,1,1,0.3333,4.3,7,3,3,0.4286,4.07,1
416,2022,1,102302,2023,1,1033,1,100,4,4,0,1,8.31,3,3,0,1,8.28,7,7,0,1,8.3,0
104,2024,1,102302,2024,1,279,0,NULL,5,2,0,0.4,3.44,4,2,1,0.5,5.55,9,4,1,0.4444,4.49,0
209,2024,1,102302,2024,1,153,0,NULL,5,5,0,1,8.66,5,5,0,1,8.97,10,10,0,1,8.81,0
215,2024,1,102302,2024,1,335,1,50,5,5,0,1,8.53,4,4,0,1,6.96,9,9,0,1,7.74,0
702,2014,1,102301,2020,1,382,0,NULL,5,2,3,0.4,5.66,3,3,0,1,8.03,8,5,3,0.625,6.84,0
301,2016,1,102302,2020,1,445,0,NULL,5,4,1,0.8,7.26,4,3,0,0.75,6.24,9,7,1,0.7778,6.75,0
405,2019,1,102302,2021,1,458,0,NULL,5,3,2,0.6,5.77,4,4,0,1,7.32,9,7,2,0.7778,6.54,0
202,2021,1,102302,2021,1,357,0,NULL,5,5,0,1,8.27,5,5,0,1,8.11,10,10,0,1,8.19,0
207,2013,1,102302,2021,1,458,0,NULL,5,5,0,1,8.86,5,5,0,1,8.82,10,10,0,1,8.84,0
703,2013,1,102301,2021,1,363,0,NULL,6,5,1,0.8333,7.29,5,1,4,0.2,6.87,11,6,5,0.5455,7.08,1
104,2017,1,102302,2022,1,786,0,NULL,4,2,0,0.5,4.65,6,4,0,0.6667,5.17,10,6,0,0.6,4.91,0
702,2022,1,102301,2022,1,152,0,NULL,4,2,1,0.5,4.84,4,1,1,0.25,2.66,8,3,2,0.375,3.75,0
207,2013,1,102302,2022,1,245,0,NULL,5,5,0,1,9.55,5,5,0,1,9.47,10,10,0,1,9.51,0
209,2019,1,102301,2022,1,153,0,NULL,5,5,0,1,7.96,5,5,0,1,8.65,10,10,0,1,8.31,0
444,2018,1,102301,2022,1,152,0,NULL,6,6,0,1,8.23,5,5,0,1,7.51,11,11,0,1,7.87,0
105,2022,1,102301,2023,1,596,0,NULL,6,6,0,1,9.05,4,4,0,1,8.38,10,10,0,1,8.71,0
202,2021,1,102302,2023,1,576,0,NULL,5,5,0,1,8.75,5,5,0,1,8.83,10,10,0,1,8.79,0
104,2024,1,102302,2024,1,153,0,NULL,4,2,0,0.5,4.05,4,3,1,0.75,7.44,8,5,1,0.625,5.75,0
104,2024,1,102302,2024,1,639,0,NULL,5,2,1,0.4,4.57,4,0,0,0,0,9,2,1,0.2222,2.28,1
701,2024,1,102301,2024,1,651,0,NULL,5,1,3,0.2,5.17,3,2,1,0.6667,7.44,8,3,4,0.375,6.3,0
441,2018,1,102301,2024,1,152,0,NULL,6,6,0,1,7.88,6,6,0,1,7.74,12,12,0,1,7.81,0
101,2017,1,102301,2020,1,166,0,NULL,4,1,3,0.25,5.28,2,1,1,0.5,3.4,6,2,4,0.3333,4.34,1
219,2018,1,102302,2020,1,391,1,50,3,3,0,1,8.25,4,4,0,1,8.55,7,7,0,1,8.4,0
302,2016,1,102302,2021,1,488,0,NULL,4,4,0,1,8.66,5,4,0,0.8,7.05,9,8,0,0.8889,7.85,0
206,2018,1,102301,2021,1,309,0,NULL,3,3,0,1,7.34,2,2,0,1,6.75,5,5,0,1,7.04,1
219,2018,1,102302,2022,1,481,0,NULL,3,3,0,1,7.66,4,4,0,1,7.51,7,7,0,1,7.58,0
302,2017,1,102302,2022,1,475,0,NULL,4,2,1,0.5,5.65,3,3,0,1,8.61,7,5,1,0.7143,7.13,0
102,2022,1,102301,2023,1,153,0,NULL,4,3,1,0.75,7.27,4,4,0,1,6.67,8,7,1,0.875,6.97,0
209,2019,1,102301,2023,1,1156,0,NULL,6,4,2,0.6667,6.15,4,1,3,0.25,3.54,10,5,5,0.5,4.84,1
802,2022,1,102302,2023,1,178,0,NULL,5,2,2,0.4,4.44,4,4,0,1,8.14,9,6,2,0.6667,6.29,0
303,2024,1,102301,2024,1,245,0,NULL,4,0,0,0,0,4,4,0,1,7.05,8,4,0,0.5,3.52,0
106,2024,1,102301,2024,1,152,0,NULL,4,2,0,0.5,3.48,3,1,0,0.3333,2.21,7,3,0,0.4286,2.85,0
209,2024,1,102302,2024,1,178,0,NULL,5,4,1,0.8,6.94,5,5,0,1,8.7,10,9,1,0.9,7.82,0
409,2024,1,102302,2024,1,188,0,NULL,5,4,1,0.8,7.5,5,4,1,0.8,7.94,10,8,2,0.8,7.72,0
219,2018,1,102302,2020,1,488,0,NULL,3,3,0,1,7.95,3,3,0,1,8.41,6,6,0,1,8.18,0
702,2014,1,102301,2020,1,176,0,NULL,5,5,0,1,8.24,5,5,0,1,8.03,10,10,0,1,8.13,0
219,2018,1,102302,2020,1,471,0,NULL,2,2,0,1,8.97,3,3,0,1,8.2,5,5,0,1,8.59,0
106,2017,1,102302,2020,1,245,0,NULL,4,4,0,1,7.37,4,2,1,0.5,4.66,8,6,1,0.75,6.01,0
302,2016,1,102302,2020,1,178,0,NULL,4,4,0,1,7.35,4,4,0,1,8.54,8,8,0,1,7.95,0
104,2017,1,102302,2021,1,811,0,NULL,4,3,0,0.75,5.47,2,0,1,0,1.87,6,3,1,0.5,3.67,0
206,2018,1,102301,2021,1,471,0,NULL,4,4,0,1,8.24,2,2,0,1,8.8,6,6,0,1,8.52,0
202,2021,1,102302,2021,1,632,0,NULL,5,5,0,1,8.16,5,5,0,1,8.58,10,10,0,1,8.37,0
301,2016,1,102301,2022,1,188,0,NULL,4,4,0,1,8.48,4,3,1,0.75,7.21,8,7,1,0.875,7.85,0
209,2019,1,102302,2022,1,564,0,NULL,4,4,0,1,7.51,3,2,1,0.6667,6.47,7,6,1,0.8571,6.99,0
702,2022,1,102301,2022,1,558,0,NULL,4,1,1,0.25,2.38,3,0,3,0,0,7,1,4,0.1429,1.19,1
404,2019,1,102301,2022,1,228,0,NULL,7,7,0,1,8.57,5,4,0,0.8,6.03,12,11,0,0.9167,7.3,0
303,2016,1,102302,2022,1,786,0,NULL,5,4,1,0.8,7.03,3,0,2,0,2.67,8,4,3,0.5,4.85,0
206,2018,1,102302,2022,1,178,0,NULL,3,3,0,1,8.65,2,2,0,1,7.17,5,5,0,1,7.91,0
441,2018,1,102301,2022,1,152,0,NULL,6,6,0,1,8.68,5,5,0,1,8.38,11,11,0,1,8.53,0
441,2018,1,102301,2022,1,152,0,NULL,6,4,2,0.6667,5.39,3,2,1,0.6667,6.57,9,6,3,0.6667,5.98,1
444,2018,1,102301,2022,1,152,0,NULL,6,6,0,1,7.44,5,3,2,0.6,6.57,11,9,2,0.8182,7.01,0
702,2022,1,102302,2023,1,619,0,NULL,4,4,0,1,7.54,4,4,0,1,7.67,8,8,0,1,7.61,0
301,2023,1,102302,2023,1,258,0,NULL,5,1,3,0.2,3.71,4,4,0,1,7.37,9,5,3,0.5556,5.54,0
106,2023,1,102301,2023,1,578,0,NULL,4,1,2,0.25,2.93,3,1,2,0.3333,4.79,7,2,4,0.2857,3.86,0
404,2023,1,102301,2023,1,1004,0,NULL,5,2,2,0.4,4.23,3,0,0,0,0,8,2,2,0.25,2.12,0
206,2018,1,102302,2023,1,301,1,100,3,3,0,1,8.75,3,3,0,1,9.2,6,6,0,1,8.98,0
444,2018,1,102301,2023,1,152,0,NULL,6,6,0,1,8.26,5,5,0,1,8.9,11,11,0,1,8.58,0
105,2024,1,102301,2024,1,153,0,NULL,4,2,0,0.5,4.37,4,1,0,0.25,1.87,8,3,0,0.375,3.12,0
209,2024,1,102302,2024,1,595,0,NULL,5,5,0,1,8.41,5,5,0,1,9.6,10,10,0,1,9.01,0
215,2024,1,102301,2024,1,621,0,NULL,3,3,0,1,8.69,4,4,0,1,8.51,7,7,0,1,8.6,0
404,2024,1,102301,2024,1,484,0,NULL,5,4,1,0.8,6.96,4,0,4,0,0.23,9,4,5,0.4444,3.6,1
219,2024,1,102302,2024,1,475,0,NULL,3,3,0,1,7.57,4,4,0,1,7.63,7,7,0,1,7.6,1
209,2024,1,102302,2024,1,187,0,NULL,5,5,0,1,9.07,5,5,0,1,9.08,10,10,0,1,9.07,0
305,2024,1,102302,2024,1,161,0,NULL,5,5,0,1,7.81,5,2,2,0.4,4.83,10,7,2,0.7,6.32,0
444,2018,1,102301,2024,1,152,0,NULL,6,6,0,1,7.84,6,6,0,1,8.16,12,12,0,1,8,0
621,2020,1,102301,2024,1,18,0,NULL,18,18,0,1,8.76,2,2,0,1,9.65,20,20,0,1,9.2,1
702,2014,1,102301,2020,1,568,0,NULL,5,3,1,0.6,6.58,5,5,0,1,7.83,10,8,1,0.8,7.2,0
402,2019,1,102301,2020,1,309,0,NULL,5,2,2,0.4,3.3,2,2,0,1,7.41,7,4,2,0.5714,5.35,1
102,2017,1,102301,2020,1,245,0,NULL,4,2,2,0.5,6.26,3,1,2,0.3333,4.53,7,3,4,0.4286,5.4,0
219,2018,1,102302,2020,1,300,1,50,3,3,0,1,8.68,3,3,0,1,9.01,6,6,0,1,8.85,0
104,2017,1,102301,2020,1,245,0,NULL,4,2,2,0.5,6.83,4,2,1,0.5,4.32,8,4,3,0.5,5.58,0
203,2016,1,102301,2020,1,808,0,NULL,4,4,0,1,8.44,4,4,0,1,8.78,8,8,0,1,8.61,0
441,2009,1,102301,2020,1,152,0,NULL,6,6,0,1,7.88,5,5,0,1,7.96,11,11,0,1,7.92,0
