Carrera,Plan,IdCampus,Sexo,AnioIngreso,CicloIngreso,InstitucionBach,TieneBeca,PorcentajeBeca_Promedio,MateriasInscritas_C1,MateriasAprobadas_C1,MateriasReprobadas_C1,TasaAprobacion_C1,PromedioCiclo_C1,MateriasInscritas_C2,MateriasAprobadas_C2,MateriasReprobadas_C2,TasaAprobacion_C2,PromedioCiclo_C2,TotalMateriasInscritas_Anio1,TotalMateriasAprobadas_Anio1,TotalMateriasReprobadas_Anio1,TasaAprobacion_Anio1,PromedioGeneral_Anio1,Deserto
202,2016,1,102301,2015,1,476,0,NULL,5,0,0,0,1.74,3,3,0,1,7.97,8,3,0,0.375,4.85,0
413,2016,1,102301,2015,1,156,0,NULL,5,5,0,1,6.68,5,4,1,0.8,7.48,10,9,1,0.9,7.08,1
302,2016,1,102302,2015,1,451,0,NULL,4,4,0,1,7.65,5,4,0,0.8,6.72,9,8,0,0.8889,7.19,0
413,2016,1,102301,2015,1,250,0,NULL,5,2,2,0.4,4.18,4,3,1,0.75,6.48,9,5,3,0.5556,5.33,0
702,2014,1,102301,2015,1,458,0,NULL,5,1,1,0.2,3.29,4,0,3,0,2.03,9,1,4,0.1111,2.66,1
209,2014,1,102302,2015,1,258,0,NULL,5,5,0,1,7.97,4,4,0,1,7.61,9,9,0,1,7.79,0
444,2009,1,102301,2015,1,153,0,NULL,7,7,0,1,8.04,5,5,0,1,8.42,12,12,0,1,8.23,0
441,2009,1,102301,2015,1,153,0,NULL,7,5,2,0.7143,6.44,4,3,1,0.75,6.53,11,8,3,0.7273,6.48,1
202,2016,1,102302,2015,1,471,0,NULL,5,4,1,0.8,6.66,4,1,3,0.25,5.25,9,5,4,0.5556,5.96,0
203,2009,1,102301,2015,1,280,0,NULL,3,3,0,1,8.8,2,1,1,0.5,6.1,5,4,1,0.8,7.45,0
404,2015,1,102301,2015,1,229,0,NULL,5,5,0,1,8.5,4,4,0,1,8.33,9,9,0,1,8.41,0
441,2009,1,102301,2015,1,152,0,NULL,6,5,1,0.8333,6.92,5,5,0,1,7.26,11,10,1,0.9091,7.09,0
103,2009,1,102301,2015,1,358,0,NULL,5,0,3,0,3.82,3,1,0,0.3333,4.17,8,1,3,0.125,3.99,0
701,2013,1,102301,2015,1,279,0,NULL,5,4,1,0.8,7.46,3,3,0,1,7.59,8,7,1,0.875,7.53,0
203,2009,1,102301,2015,1,166,0,NULL,5,5,0,1,8.64,3,3,0,1,8.53,8,8,0,1,8.59,0
203,2009,1,102301,2015,1,18,0,NULL,5,5,0,1,7.92,3,3,0,1,7.23,8,8,0,1,7.58,0
218,2013,1,102301,2016,1,18,0,NULL,3,2,0,0.6667,5.16,3,2,1,0.6667,7.53,6,4,1,0.6667,6.34,0
302,2016,1,102301,2016,1,154,0,NULL,5,4,0,0.8,7.14,4,2,1,0.5,5.76,9,6,1,0.6667,6.45,1
108,2009,1,102301,2016,1,296,0,NULL,5,3,1,0.6,6,5,3,2,0.6,7.04,10,6,3,0.6,6.52,0
413,2016,1,102302,2016,1,258,0,NULL,5,5,0,1,8,4,4,0,1,8.79,9,9,0,1,8.39,0
107,2009,1,102302,2016,1,335,0,NULL,5,5,0,1,7.28,4,2,1,0.5,5.83,9,7,1,0.7778,6.55,0
404,2015,1,102301,2016,1,18,0,NULL,5,4,1,0.8,6.63,5,5,0,1,8.09,10,9,1,0.9,7.36,0
211,2014,1,102302,2016,1,369,0,NULL,5,1,2,0.2,4.68,4,4,0,1,7.3,9,5,2,0.5556,5.99,0
302,2016,1,102302,2016,1,489,0,NULL,5,5,0,1,8.82,4,4,0,1,8.21,9,9,0,1,8.51,0
202,2016,1,102301,2016,1,476,0,NULL,5,5,0,1,8.6,5,5,0,1,9,10,10,0,1,8.8,0
301,2016,1,102302,2016,1,273,0,NULL,5,2,0,0.4,4.76,5,5,0,1,7.56,10,7,0,0.7,6.16,0
219,2013,1,102302,2016,1,417,0,NULL,3,3,0,1,8.64,3,0,3,0,3.69,6,3,3,0.5,6.16,1
403,2015,1,102301,2016,1,489,0,NULL,5,3,2,0.6,6.59,4,4,0,1,7.62,9,7,2,0.7778,7.1,0
219,2013,1,102302,2016,1,179,0,NULL,3,3,0,1,8.88,4,4,0,1,8.48,7,7,0,1,8.68,0
702,2014,1,102301,2016,1,335,0,NULL,5,1,3,0.2,5.44,4,4,0,1,7.15,9,5,3,0.5556,6.3,0
219,2013,1,102302,2016,1,342,0,NULL,5,2,2,0.4,4.84,2,2,0,1,7.47,7,4,2,0.5714,6.15,0
413,2016,1,102301,2016,1,410,0,NULL,5,0,0,0,2.96,5,5,0,1,7.91,10,5,0,0.5,5.44,0
701,2013,1,102301,2016,1,152,0,NULL,6,6,0,1,8.39,4,4,0,1,8.84,10,10,0,1,8.61,0
404,2015,1,102301,2016,1,196,0,NULL,5,4,0,0.8,5.59,5,4,0,0.8,5.36,10,8,0,0.8,5.47,0
109,2014,1,102301,2016,1,250,0,NULL,5,3,1,0.6,5.28,3,2,0,0.6667,5.53,8,5,1,0.625,5.41,0
202,2016,1,102302,2016,1,18,0,NULL,5,4,0,0.8,6.84,4,4,0,1,7.33,9,8,0,0.8889,7.09,1
701,2013,1,102301,2016,1,446,0,NULL,6,5,0,0.8333,6.9,6,6,0,1,8.59,12,11,0,0.9167,7.74,0
441,2009,1,102301,2016,1,152,0,NULL,6,6,0,1,6.87,5,5,0,1,6.8,11,11,0,1,6.83,1
444,2009,1,102301,2016,1,152,0,NULL,7,7,0,1,7.53,5,5,0,1,7.44,12,12,0,1,7.48,0
106,2009,1,102302,2016,1,18,0,NULL,5,1,2,0.2,4.1,2,1,1,0.5,5.2,7,2,3,0.2857,4.65,0
218,2013,1,102302,2016,1,241,0,NULL,3,3,0,1,7.8,3,3,0,1,7.48,6,6,0,1,7.64,0
802,2014,1,102301,2016,1,18,0,NULL,5,4,1,0.8,6.61,5,3,2,0.6,6.13,10,7,3,0.7,6.37,0
301,2016,1,102302,2016,1,18,0,NULL,5,4,1,0.8,5.78,4,2,0,0.5,4.21,9,6,1,0.6667,4.99,0
701,2013,1,102301,2016,1,363,0,NULL,6,5,1,0.8333,7.95,5,5,0,1,8.63,11,10,1,0.9091,8.29,0
701,2013,1,102301,2016,1,342,0,NULL,4,3,1,0.75,7.48,5,5,0,1,8.04,9,8,1,0.8889,7.76,0
219,2013,1,102301,2016,1,18,0,NULL,3,3,0,1,6.99,2,1,0,0.5,4.59,5,4,0,0.8,5.79,0
701,2013,1,102301,2016,1,337,0,NULL,6,4,0,0.6667,4.99,4,3,1,0.75,7.38,10,7,1,0.7,6.18,0
405,2017,1,102301,2017,1,215,0,NULL,4,3,0,0.75,6.66,4,4,0,1,7.59,8,7,0,0.875,7.12,0
301,2016,1,102302,2017,1,410,0,NULL,5,5,0,1,8.62,5,5,0,1,8.64,10,10,0,1,8.63,0
103,2017,1,102301,2017,1,739,0,NULL,3,0,3,0,4.13,2,1,0,0.5,3.66,5,1,3,0.2,3.89,0
413,2016,1,102302,2017,1,229,0,NULL,5,2,2,0.4,4.9,4,3,0,0.75,6.01,9,5,2,0.5556,5.46,0
219,2013,1,102302,2017,1,392,0,NULL,3,1,2,0.3333,6.01,3,2,1,0.6667,7.01,6,3,3,0.5,6.51,0
702,2014,1,102302,2017,1,240,0,NULL,5,2,0,0.4,4.8,4,1,0,0.25,3.64,9,3,0,0.3333,4.22,0
218,2013,1,102302,2017,1,231,0,NULL,3,3,0,1,6.4,4,0,4,0,2.59,7,3,4,0.4286,4.5,1
209,2014,1,102301,2017,1,152,0,NULL,5,4,0,0.8,6.35,4,1,2,0.25,4.1,9,5,2,0.5556,5.22,0
413,2016,1,102302,2017,1,478,0,NULL,5,4,0,0.8,6.31,3,3,0,1,8.42,8,7,0,0.875,7.37,0
404,2015,1,102301,2017,1,330,0,NULL,5,3,2,0.6,5.92,4,2,0,0.5,3.26,9,5,2,0.5556,4.59,0
219,2013,1,102302,2017,1,578,0,NULL,3,3,0,1,7.81,4,4,0,1,7.71,7,7,0,1,7.76,0
413,2016,1,102301,2017,1,406,0,NULL,5,5,0,1,8.03,3,3,0,1,8.08,8,8,0,1,8.06,0
449,2008,1,102302,2017,1,153,0,NULL,6,6,0,1,7.98,4,4,0,1,8.83,10,10,0,1,8.4,1
701,2013,1,102302,2017,1,635,0,NULL,6,5,0,0.8333,6.4,5,4,1,0.8,7.71,11,9,1,0.8182,7.05,0
404,2015,1,102301,2017,1,303,0,NULL,4,2,2,0.5,5.91,4,0,1,0,1.45,8,2,3,0.25,3.68,0
302,2016,1,102302,2017,1,179,0,NULL,4,4,0,1,8.33,4,4,0,1,7.89,8,8,0,1,8.11,0
219,2013,1,102302,2017,1,488,0,NULL,3,3,0,1,7.2,3,3,0,1,7.16,6,6,0,1,7.18,0
413,2016,1,102301,2017,1,229,0,NULL,5,5,0,1,7.82,4,4,0,1,7.89,9,9,0,1,7.85,1
444,2009,1,102301,2017,1,152,0,NULL,7,7,0,1,8.03,5,5,0,1,7.32,12,12,0,1,7.67,0
444,2009,1,102301,2017,1,152,0,NULL,7,7,0,1,7.66,5,5,0,1,7.06,12,12,0,1,7.36,0
441,2009,1,102301,2017,1,152,0,NULL,6,4,2,0.6667,6.52,3,2,1,0.6667,6.73,9,6,3,0.6667,6.62,0
702,2014,1,102301,2017,1,141,0,NULL,5,0,0,0,1.72,4,3,0,0.75,5.73,9,3,0,0.3333,3.73,0
101,2017,1,102301,2018,1,153,0,NULL,4,1,3,0.25,3.48,2,0,2,0,1.81,6,1,5,0.1667,2.64,1
409,2014,1,102301,2018,1,245,1,50,5,5,0,1,8.43,4,4,0,1,8.32,9,9,0,1,8.37,0
101,2017,1,102301,2018,1,369,0,NULL,4,2,1,0.5,5.12,3,1,0,0.3333,2.73,7,3,1,0.4286,3.93,1
108,2017,1,102301,2018,1,451,0,NULL,4,3,0,0.75,5.32,4,3,1,0.75,7.43,8,6,1,0.75,6.37,0
404,2015,1,102301,2018,1,489,0,NULL,5,4,0,0.8,5.65,4,4,0,1,7.51,9,8,0,0.8889,6.58,0
109,2017,1,102301,2018,1,261,0,NULL,4,2,1,0.5,5.61,4,3,0,0.75,5.55,8,5,1,0.625,5.58,0
209,2014,1,102302,2018,1,55,0,NULL,5,5,0,1,8.42,4,4,0,1,8.5,9,9,0,1,8.46,0
105,2017,1,102301,2018,1,250,1,71.28,4,3,1,0.75,7.41,4,1,2,0.25,3.65,8,4,3,0.5,5.53,0
302,2016,1,102302,2018,1,489,0,NULL,4,3,1,0.75,7.17,6,5,1,0.8333,7.5,10,8,2,0.8,7.33,0
219,2013,1,102302,2018,1,273,0,NULL,3,3,0,1,7.75,3,2,1,0.6667,7.53,6,5,1,0.8333,7.64,0
219,2018,1,102301,2018,1,603,0,NULL,3,3,0,1,8.02,3,3,0,1,8.69,6,6,0,1,8.36,0
202,2016,1,102302,2018,1,601,0,NULL,6,4,1,0.6667,5.93,3,3,0,1,6.34,9,7,1,0.7778,6.14,0
219,2018,1,102302,2018,1,325,0,NULL,3,3,0,1,6.88,3,3,0,1,7.47,6,6,0,1,7.18,0
219,2018,1,102302,2018,1,451,0,NULL,3,3,0,1,7.98,3,3,0,1,8.1,6,6,0,1,8.04,0
106,2017,1,102301,2018,1,285,0,NULL,5,2,1,0.4,4.23,3,0,3,0,2.37,8,2,4,0.25,3.3,1
701,2013,1,102301,2018,1,201,0,NULL,6,3,2,0.5,5.85,4,2,1,0.5,6.26,10,5,3,0.5,6.05,0
409,2014,1,102302,2018,1,260,0,NULL,5,4,0,0.8,6.29,4,3,1,0.75,5.94,9,7,1,0.7778,6.11,0
414,2016,1,102301,2018,1,246,0,NULL,5,1,2,0.2,2.14,4,0,4,0,1.55,9,1,6,0.1111,1.85,0
301,2016,1,102301,2018,1,285,0,NULL,5,0,4,0,0.62,2,0,2,0,1.11,7,0,6,0,0.86,0
702,2014,1,102301,2018,1,548,0,NULL,5,3,0,0.6,6.07,5,3,0,0.6,5.25,10,6,0,0.6,5.66,0
701,2013,1,102301,2018,1,75,0,NULL,6,5,0,0.8333,6.15,5,2,2,0.4,5.38,11,7,2,0.6364,5.77,1
219,2018,1,102302,2019,1,245,0,NULL,3,3,0,1,8.28,2,2,0,1,7.67,5,5,0,1,7.98,0
209,2019,1,102302,2019,1,485,0,NULL,5,2,1,0.4,3.64,3,2,1,0.6667,5.86,8,4,2,0.5,4.75,0
702,2014,1,102301,2019,1,152,0,NULL,5,2,1,0.4,5.25,3,1,1,0.3333,4.16,8,3,2,0.375,4.71,0
105,2017,1,102301,2019,1,474,0,NULL,4,3,1,0.75,7.21,4,1,2,0.25,4.19,8,4,3,0.5,5.7,0
106,2017,1,102301,2019,1,142,0,NULL,4,2,0,0.5,4.38,5,4,1,0.8,7.3,9,6,1,0.6667,5.84,0
219,2018,1,102302,2019,1,246,0,NULL,3,2,0,0.6667,5.15,2,2,0,1,6.15,5,4,0,0.8,5.65,0
106,2017,1,102302,2019,1,246,0,NULL,4,1,1,0.25,2.99,3,0,2,0,3.3,7,1,3,0.1429,3.14,0
219,2018,1,102302,2019,1,342,0,NULL,3,3,0,1,8.03,3,3,0,1,7.81,6,6,0,1,7.92,0
401,2019,1,102301,2019,1,471,0,NULL,5,4,0,0.8,6.37,4,4,0,1,7.88,9,8,0,0.8889,7.12,0
209,2019,1,102301,2019,1,489,0,NULL,4,0,0,0,0,3,2,0,0.6667,4.79,7,2,0,0.2857,2.4,0
219,2018,1,102301,2019,1,369,0,NULL,3,3,0,1,8.24,3,3,0,1,8.17,6,6,0,1,8.2,0
206,2018,1,102302,2019,1,161,0,NULL,2,2,0,1,9.17,3,3,0,1,8.69,5,5,0,1,8.93,0
302,2016,1,102301,2019,1,476,0,NULL,4,4,0,1,7.35,5,4,1,0.8,7.07,9,8,1,0.8889,7.21,0
104,2017,1,102301,2019,1,330,0,NULL,4,2,2,0.5,5.93,3,3,0,1,7.24,7,5,2,0.7143,6.59,0
301,2016,1,102301,2019,1,475,0,NULL,5,4,0,0.8,5.85,4,0,0,0,0.05,9,4,0,0.4444,2.95,0
206,2018,1,102301,2019,1,227,0,NULL,4,4,0,1,8.66,1,1,0,1,8.84,5,5,0,1,8.75,0
206,2018,1,102301,2019,1,212,0,NULL,4,4,0,1,7.96,1,1,0,1,7.39,5,5,0,1,7.68,0
302,2016,1,102302,2019,1,475,0,NULL,4,4,0,1,7.36,4,3,0,0.75,5.74,8,7,0,0.875,6.55,0
219,2018,1,102302,2019,1,735,0,NULL,3,3,0,1,6.57,3,3,0,1,6.92,6,6,0,1,6.75,0
104,2017,1,102302,2019,1,300,0,NULL,4,3,0,0.75,6.05,5,4,1,0.8,7.54,9,7,1,0.7778,6.79,0
209,2019,1,102301,2019,1,18,0,NULL,5,5,0,1,7,5,1,1,0.2,2.47,10,6,1,0.6,4.74,1
409,2014,1,102302,2015,1,229,0,NULL,5,5,0,1,8.58,4,4,0,1,7.96,9,9,0,1,8.27,0
404,2015,1,102302,2015,1,300,0,NULL,5,0,1,0,1.44,3,2,1,0.6667,4.79,8,2,2,0.25,3.12,1
404,2015,1,102302,2015,1,18,0,NULL,5,0,5,0,3.24,2,0,2,0,3.45,7,0,7,0,3.34,0
211,2014,1,102302,2015,1,201,0,NULL,5,5,0,1,8.28,6,6,0,1,8.58,11,11,0,1,8.43,0
109,2014,1,102301,2015,1,185,0,NULL,5,3,1,0.6,5.45,5,0,0,0,0.22,10,3,1,0.3,2.84,0
218,2013,1,102302,2015,1,626,0,NULL,3,3,0,1,8.12,3,3,0,1,7.62,6,6,0,1,7.87,0
219,2013,1,102302,2015,1,422,0,NULL,3,3,0,1,8.84,4,4,0,1,8.68,7,7,0,1,8.76,0
219,2013,1,102302,2015,1,211,0,NULL,3,3,0,1,6.59,4,3,1,0.75,7.02,7,6,1,0.8571,6.81,0
444,2009,1,102301,2015,1,153,0,NULL,7,7,0,1,8.36,5,5,0,1,8.78,12,12,0,1,8.57,0
409,2008,1,102302,2015,1,153,0,NULL,5,5,0,1,8.06,5,5,0,1,8.12,10,10,0,1,8.09,0
404,2015,1,102301,2015,1,152,0,NULL,5,5,0,1,7.86,5,4,1,0.8,6.62,10,9,1,0.9,7.24,0
444,2009,1,102301,2015,1,152,0,NULL,7,7,0,1,7.57,5,5,0,1,7.2,12,12,0,1,7.39,0
701,2013,1,102301,2015,1,363,0,NULL,6,4,2,0.6667,7.38,5,5,0,1,8.46,11,9,2,0.8182,7.92,1
702,2014,1,102301,2016,1,201,0,NULL,5,1,2,0.2,4.23,4,0,4,0,0.33,9,1,6,0.1111,2.28,1
413,2016,1,102301,2016,1,502,0,NULL,5,3,2,0.6,6.62,6,4,0,0.6667,5.02,11,7,2,0.6364,5.82,0
404,2015,1,102301,2016,1,188,0,NULL,5,5,0,1,7.11,4,2,1,0.5,5.21,9,7,1,0.7778,6.16,0
802,2014,1,102301,2016,1,478,0,NULL,5,4,1,0.8,6.12,5,3,2,0.6,6.84,10,7,3,0.7,6.48,0
413,2016,1,102301,2016,1,478,0,NULL,5,5,0,1,6.96,4,2,2,0.5,5.51,9,7,2,0.7778,6.24,0
202,2016,1,102302,2016,1,148,0,NULL,5,5,0,1,7.82,4,4,0,1,8.29,9,9,0,1,8.06,0
403,2015,1,102301,2016,1,520,0,NULL,5,4,1,0.8,7.44,4,4,0,1,7.45,9,8,1,0.8889,7.45,0
403,2015,1,102301,2016,1,450,0,NULL,5,4,1,0.8,6.97,5,5,0,1,7,10,9,1,0.9,6.99,0
203,2016,1,102301,2016,1,18,0,NULL,5,5,0,1,7.88,4,4,0,1,7.92,9,9,0,1,7.9,0
103,2017,1,102301,2017,1,496,0,NULL,4,2,0,0.5,3.9,3,1,0,0.3333,2.35,7,3,0,0.4286,3.12,0
702,2014,1,102301,2017,1,541,0,NULL,4,2,1,0.5,5.47,3,1,0,0.3333,3.7,7,3,1,0.4286,4.59,0
301,2016,1,102301,2017,1,369,0,NULL,5,3,1,0.6,5.51,3,2,0,0.6667,5.29,8,5,1,0.625,5.4,0
209,2014,1,102301,2017,1,227,0,NULL,5,5,0,1,8.37,4,4,0,1,7.84,9,9,0,1,8.1,0
209,2014,1,102301,2017,1,296,0,NULL,4,4,0,1,8.02,5,3,0,0.6,4.63,9,7,0,0.7778,6.33,0
219,2013,1,102301,2017,1,471,0,NULL,3,3,0,1,8.04,4,3,1,0.75,7.93,7,6,1,0.8571,7.98,0
401,2015,1,102301,2017,1,285,0,NULL,5,3,0,0.6,4.14,5,3,2,0.6,6.05,10,6,2,0.6,5.1,0
302,2016,1,102302,2017,1,451,0,NULL,5,5,0,1,8.29,5,5,0,1,8.28,10,10,0,1,8.28,0
701,2013,1,102301,2017,1,153,0,NULL,6,6,0,1,7.86,4,4,0,1,7.98,10,10,0,1,7.92,0
209,2014,1,102302,2017,1,445,0,NULL,5,5,0,1,8.59,4,4,0,1,8.55,9,9,0,1,8.57,0
202,2016,1,102301,2017,1,451,0,NULL,5,3,2,0.6,6.41,2,1,1,0.5,6.83,7,4,3,0.5714,6.62,0
219,2016,1,102302,2017,1,303,0,NULL,3,1,2,0.3333,4.86,4,0,4,0,2.8,7,1,6,0.1429,3.83,1
444,2009,1,102301,2017,1,152,0,NULL,7,5,2,0.7143,6.54,4,2,2,0.5,5.8,11,7,4,0.6364,6.17,1
104,2017,1,102301,2017,1,196,1,25,4,3,1,0.75,7.68,4,4,0,1,6.64,8,7,1,0.875,7.16,0
203,2016,1,102301,2017,1,702,0,NULL,4,4,0,1,7.47,4,4,0,1,7.14,8,8,0,1,7.3,0
401,2015,1,102301,2017,1,520,1,100,5,4,1,0.8,7.18,5,5,0,1,7.59,10,9,1,0.9,7.39,0
104,2017,1,102301,2018,1,335,0,NULL,5,4,0,0.8,6.14,4,2,1,0.5,4.83,9,6,1,0.6667,5.49,0
301,2016,1,102302,2018,1,227,0,NULL,5,5,0,1,8.04,4,4,0,1,8.5,9,9,0,1,8.27,0
219,2013,1,102302,2018,1,557,0,NULL,3,3,0,1,8.77,3,3,0,1,8.65,6,6,0,1,8.71,0
802,2014,1,102302,2018,1,165,0,NULL,5,3,2,0.6,6.68,4,2,1,0.5,5.07,9,5,3,0.5556,5.88,0
219,2018,1,102302,2018,1,471,0,NULL,3,3,0,1,8.8,3,3,0,1,8.78,6,6,0,1,8.79,0
302,2016,1,102301,2018,1,296,0,NULL,5,5,0,1,7.26,5,4,1,0.8,6.64,10,9,1,0.9,6.95,0
219,2018,1,102302,2018,1,481,0,NULL,3,3,0,1,8.58,3,3,0,1,8.57,6,6,0,1,8.58,0
219,2013,1,102302,2018,1,333,0,NULL,3,3,0,1,7.5,3,2,1,0.6667,7.39,6,5,1,0.8333,7.44,1
302,2016,1,102302,2018,1,201,0,NULL,4,4,0,1,8.31,5,4,0,0.8,5.85,9,8,0,0.8889,7.08,0
209,2014,1,102302,2018,1,358,0,NULL,5,5,0,1,7.79,4,4,0,1,7.45,9,9,0,1,7.62,0
413,2016,1,102301,2018,1,475,0,NULL,4,4,0,1,7.72,5,5,0,1,7.5,9,9,0,1,7.61,0
301,2016,1,102302,2018,1,576,0,NULL,5,4,0,0.8,6.42,5,4,0,0.8,6.68,10,8,0,0.8,6.55,0
218,2013,1,102302,2018,1,330,0,NULL,3,3,0,1,6.77,4,4,0,1,7.47,7,7,0,1,7.12,0
105,2017,1,102301,2018,1,245,0,NULL,4,2,2,0.5,5.71,2,2,0,1,6.97,6,4,2,0.6667,6.34,0
444,2009,1,102301,2018,1,152,0,NULL,7,7,0,1,7.96,5,5,0,1,7.52,12,12,0,1,7.74,0
702,2017,1,102301,2019,1,271,0,NULL,5,1,2,0.2,4.47,4,2,1,0.5,4.47,9,3,3,0.3333,4.47,0
104,2017,1,102301,2019,1,397,0,NULL,3,1,1,0.3333,4.75,4,1,3,0.25,4.65,7,2,4,0.2857,4.7,1
211,2019,1,102301,2019,1,162,0,NULL,5,3,0,0.6,4.01,4,4,0,1,7.28,9,7,0,0.7778,5.65,0
106,2017,1,102302,2019,1,43,1,100,4,2,1,0.5,4.55,3,2,1,0.6667,6.89,7,4,2,0.5714,5.72,0
106,2017,1,102301,2019,1,358,0,NULL,4,4,0,1,7.96,4,3,0,0.75,5.3,8,7,0,0.875,6.63,0
104,2017,1,102301,2019,1,587,0,NULL,4,0,4,0,1.09,2,0,0,0,0,6,0,4,0,0.54,0
301,2017,1,102301,2019,1,471,0,NULL,4,0,2,0,1.9,3,1,1,0.3333,3.77,7,1,3,0.1429,2.84,0
701,2019,1,102301,2019,1,153,0,NULL,5,0,0,0,0,4,3,0,0.75,6.29,9,3,0,0.3333,3.14,1
701,2019,1,102301,2019,1,178,0,NULL,5,4,0,0.8,6.04,5,3,0,0.6,4.83,10,7,0,0.7,5.43,0
103,2017,1,102301,2019,1,152,0,NULL,4,1,1,0.25,2.96,4,2,0,0.5,3.36,8,3,1,0.375,3.16,0
303,2016,1,102301,2019,1,72,1,100,5,5,0,1,7.66,4,3,0,0.75,5.6,9,8,0,0.8889,6.63,0
104,2017,1,102301,2019,1,481,0,NULL,4,2,0,0.5,3.43,5,1,4,0.2,4.56,9,3,4,0.3333,3.99,1
106,2009,1,102302,2015,1,188,0,NULL,5,5,0,1,8.84,4,4,0,1,7.8,9,9,0,1,8.32,0
219,2013,1,102301,2015,1,228,0,NULL,3,1,2,0.3333,5.52,4,0,0,0,0,7,1,2,0.1429,2.76,1
210,2013,1,102301,2015,1,18,0,NULL,5,5,0,1,9.38,5,5,0,1,9.08,10,10,0,1,9.23,1
219,2013,1,102302,2016,1,285,0,NULL,3,3,0,1,6.68,3,3,0,1,7.26,6,6,0,1,6.97,0
209,2014,1,102302,2016,1,285,0,NULL,5,5,0,1,8.99,4,4,0,1,9.2,9,9,0,1,9.09,0
218,2013,1,102302,2016,1,404,0,NULL,3,3,0,1,8.45,4,4,0,1,8.12,7,7,0,1,8.28,0
441,2009,1,102301,2016,1,152,0,NULL,6,6,0,1,7.48,5,5,0,1,7.46,11,11,0,1,7.47,1
202,2016,1,102302,2016,1,18,0,NULL,5,0,3,0,3.8,4,2,1,0.5,5.53,9,2,4,0.2222,4.66,0
106,2017,1,102302,2017,1,165,1,100,4,3,1,0.75,7.46,3,3,0,1,7.09,7,6,1,0.8571,7.28,0
702,2014,1,102301,2017,1,335,1,100,5,5,0,1,9.46,5,5,0,1,8.83,10,10,0,1,9.14,0
219,2013,1,102302,2017,1,284,0,NULL,3,3,0,1,7.07,3,2,0,0.6667,4.4,6,5,0,0.8333,5.73,0
409,2014,1,102301,2017,1,188,1,100,5,5,0,1,8.59,5,5,0,1,8.32,10,10,0,1,8.46,0
219,2018,1,102301,2018,1,18,0,NULL,5,1,0,0.2,1.88,2,2,0,1,8.32,7,3,0,0.4286,5.1,0
102,2017,1,102301,2018,1,335,1,45.52,4,4,0,1,7.93,4,4,0,1,7.31,8,8,0,1,7.62,0
702,2014,1,102301,2019,1,296,0,NULL,5,5,0,1,7.63,4,3,1,0.75,7.5,9,8,1,0.8889,7.56,0
402,2019,1,102301,2019,1,153,0,NULL,4,2,2,0.5,6.75,4,2,1,0.5,4.6,8,4,3,0.5,5.67,0
702,2014,1,102302,2019,1,285,0,NULL,5,2,3,0.4,4.6,2,0,0,0,0.35,7,2,3,0.2857,2.48,1
219,2018,1,102301,2019,1,285,0,NULL,4,3,0,0.75,4.89,3,1,1,0.3333,3.76,7,4,1,0.5714,4.33,0
219,2013,1,102302,2016,1,187,0,NULL,3,3,0,1,7.18,4,3,0,0.75,5.01,7,6,0,0.8571,6.09,0
404,2015,1,102302,2017,1,453,1,100,5,5,0,1,7.66,5,5,0,1,8.03,10,10,0,1,7.84,0
219,2013,1,102302,2017,1,585,0,NULL,3,3,0,1,8.49,3,3,0,1,8.22,6,6,0,1,8.36,0
702,2014,1,102302,2018,1,235,0,NULL,5,4,1,0.8,7.68,5,3,2,0.6,6.58,10,7,3,0.7,7.13,0
403,2015,1,102301,2018,1,285,0,NULL,5,3,0,0.6,4.4,5,3,0,0.6,4.04,10,6,0,0.6,4.22,0
702,2014,1,102301,2018,1,176,0,NULL,5,1,2,0.2,3.6,4,1,3,0.25,4.79,9,2,5,0.2222,4.2,0
219,2018,1,102302,2019,1,478,0,NULL,4,4,0,1,8.75,2,2,0,1,7.47,6,6,0,1,8.11,0
219,2018,1,102302,2019,1,319,0,NULL,3,2,1,0.6667,6.3,3,1,2,0.3333,6.56,6,3,3,0.5,6.43,1
107,2009,1,102301,2015,1,193,0,NULL,5,5,0,1,9.36,5,5,0,1,8.98,10,10,0,1,9.17,0
104,2009,1,102301,2015,1,201,0,NULL,4,3,1,0.75,6.58,3,2,1,0.6667,8.03,7,5,2,0.7143,7.3,0
109,2014,1,102301,2015,1,513,0,NULL,5,1,2,0.2,3.51,2,0,0,0,0.5,7,1,2,0.1429,2,0
219,2013,1,102302,2015,1,513,0,NULL,2,2,0,1,8.28,3,3,0,1,8.74,5,5,0,1,8.51,0
301,2009,1,102302,2015,1,445,0,NULL,5,5,0,1,7.96,5,4,1,0.8,7.18,10,9,1,0.9,7.57,0
219,2013,1,102302,2015,1,18,0,NULL,3,3,0,1,7.17,4,3,0,0.75,5.71,7,6,0,0.8571,6.44,0
219,2013,1,102302,2015,1,228,0,NULL,3,3,0,1,7.39,3,2,1,0.6667,5.4,6,5,1,0.8333,6.4,0
802,2014,1,102302,2015,1,18,0,NULL,5,3,1,0.6,5.56,5,4,0,0.8,5.54,10,7,1,0.7,5.55,0
701,2013,1,102301,2015,1,285,0,NULL,6,5,1,0.8333,7.74,6,4,2,0.6667,7.48,12,9,3,0.75,7.61,0
303,2009,1,102302,2015,1,201,0,NULL,5,4,0,0.8,7.44,5,2,2,0.4,6.26,10,6,2,0.6,6.85,1
